"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"7d8ab7fc-61db-40ec-b87f-c98fd5feff44";"Ferdinand Bol: het huis, de collectie, de kunstenaar";"in het naar van 2017 wordt de schilderijencollectie van Ferdinand Bol getoond in het koetshuis van Museum Van Loon. De zeventiende-eeuwse schilder was de eerste bewoner van het grachtenpand aan Keizersgracht 672, het huidige Museum Van Loon. ";"<h2>Hollandse meesters</h2> Drie andere musea: het Amsterdam Museum, Museum Het Rembrandthuis en het Paleis op de Dam sluiten aan bij deze tentoonstelling. Het Amsterdam Museum organiseert samen met Museum Het Rembrandthuis de eerste omvangrijke overzichtstentoonstelling ooit over de schilders Govert Flinck (1615-1660) en Ferdinand Bol (1616-1680). Ook een andere locatie in stad, het Paleis op de Dam, sluit aan bij de tentoonstelling door in dezelfde periode aandacht aan de twee kunstenaars te schenken.";"Vr 6 oktober 2017 t/m ma 8 januari 2018 ma-zo: geopend.";"Ferdinand Bol: het huis, de collectie, de kunstenaar";"";"<h2>Find more <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/search-agenda#-f667KytS50+bOuL49X2fQA-------2&quot: style=&quot:font-size: 12.8px:&quot:>exhibitions in Amsterdam</a><span style=&quot:font-size: 12.8px:&quot:>.</span></h2>";"Fr 6 October 2017 including Mo 8 January 2018 Mo -Su: Open.";"";"2.3.14";"Museum Van Loon";"AMSTERDAM";"Keizersgracht 672";"1017 ET";"52,3634770";"4,8933720";"http://www.museumvanloon.nl";"https://media.ndtrc.nl/Images/7d/7d8ab7fc-61db-40ec-b87f-c98fd5feff44/b0000ada-84e4-45f7-a8f7-065bd4626721.jpg";"https://media.ndtrc.nl/Images/7d/7d8ab7fc-61db-40ec-b87f-c98fd5feff44/b0000ada-84e4-45f7-a8f7-065bd4626721.jpg";"06-10-2017";"08-01-2018";"";"";"2017-07-24 12:34:28";
"7b8b211d-6bb6-47ee-910c-fa0d6eae68f8";"Maelwael. Schilder aan het Bourgondische hof rond 1400";"Een ode aan een van de grondleggers van de Nederlandse schilderkunst: Johan Maelwael (ook bekend als Jean Malouel). Te zien van 6 oktober tot en met 7 januari 2018, in de Philipsvleugel, Rijksmuseum in Amsterdam. ";"<h2>Veelzijdig, vernieuwend en productief</h2> <br /> De Nijmegenaar Johan Maelwael (Gelre ca. 1370 - Dijon 1415) was voornamelijk werkzaam in Frankrijk. Aan het Franse hof, was hij een gevierd kunstenaar, de best betaalde van zijn tijd. Rond 1400 introduceerde Maelwael zijn drie getalenteerde neven, de legendarische gebroeders Herman, Johan en Paul van Limburg, als miniatuurschilders in Frankrijk.<br /> <br /> Voor het eerst worden de aan Maelwael toegeschreven schilderijen in samenhang getoond met een rijkdom aan Middeleeuwse kunstschatten, schilderijen, handschriften, edelsmeedwerk en beelden, uit onder meer het Mus&eacute:e du Louvre in Parijs, The Metropolitan Museum of Art in New York en de Gem&auml:ldegalerie in Berlijn.";"Vr 6 oktober 2017 t/m zo 7 januari 2018 ma-zo: geopend.";"Johan Maelwael";"One of the founders of Dutch painting, Johan Maelwael painted flags, armour, fabric patterns, large religious paintings and refined miniatures in illuminated manuscripts. The Rijksmuseum hosts this exhibition from 6 October 2017 to 7 January 2018.";"<h2>A comprehensive medieval exhibition in Amsterdam</h2> <p><strong>Johan Maelwael </strong>was active in the courts of Philip the Bold, Duke of Burgundy, and his successor John the Fearless during the late-14th century. He was also responsible for introducing his nephews, legendary miniature painters the Limbourg brothers to Duke Philip, who ransomed them out of captivity for Maelwael&rsquo:s sake. At the <strong>Rijksmuseum</strong> in Amsterdam, Maelwael&rsquo:s paintings will be exhibited alongside medieval artwork, metalwork, sculptures and manuscripts, courtesy of the Mus&eacute:e du Louvre in Paris, the MET in New York and the Gem&auml:ldegalerie in Berlin, among others. </p> <p>For more Exhibitions in Amsterdam, <a href=&quot:http://www.iamsterdam.com/en/see-and-do/whats-on/search-agenda#-f667KytS50+bOuL49X2fQA-------2&quot:>search the I amsterdam agenda</a>. </p>";"Fr 6 October 2017 including Su 7 January 2018 Mo -Su: Open.";"";"2.3.14";"Rijksmuseum";"AMSTERDAM";"Museumstraat 1";"1071 XX";"52,3600070";"4,8851850";"http://www.rijksmuseum.nl";"https://media.ndtrc.nl/Images/7b/7b8b211d-6bb6-47ee-910c-fa0d6eae68f8/93d5aeec-1b58-4738-85ff-19996fcb21b8.jpg";"https://media.ndtrc.nl/Images/7b/7b8b211d-6bb6-47ee-910c-fa0d6eae68f8/93d5aeec-1b58-4738-85ff-19996fcb21b8.jpg";"06-10-2017";"07-01-2018";"";"";"2017-07-24 14:45:22";
"40841798-e66c-4ef6-8d6b-d225025e70a0";"Hedendaagse reflecties op Russische revolutie";"Aandacht aan de Russische revolutie, die honderd jaar geleden plaatsvond, met onder andere reflecties van kunstenaars uit de jaren 80 en 90 op de Sovjetmaatschappij. Te zien van 14 oktober tot en met 28 januari 2018, in Stedelijk Museum in Amsterdam. Ihkv 100 jaar Russische revolutie. ";"";"Za 14 oktober 2017 t/m zo 28 januari 2018 ma-zo: geopend.";"Hedendaagse reflecties op Russische revolutie";"";"";"Sa 14 October 2017 including Su 28 January 2018 Mo -Su: Open.";"";"2.3.14";"Stedelijk Museum";"AMSTERDAM";"Museumplein 10";"1071 DJ";"52,3564290";"4,8798010";"http://www.stedelijk.nl";"https://media.ndtrc.nl/Images/40/40841798-e66c-4ef6-8d6b-d225025e70a0/c27f0f76-6729-498d-ba5d-2d71bcdd3a7a.jpg";"https://media.ndtrc.nl/Images/40/40841798-e66c-4ef6-8d6b-d225025e70a0/c27f0f76-6729-498d-ba5d-2d71bcdd3a7a.jpg";"14-10-2017";"28-01-2018";"";"";"2017-07-24 14:06:48";
"5ca432d4-dbd0-405d-9ff4-591d58728740";"Fashion Cities Africa";"Vanaf 6 oktober 2017 kun je tijdens de tentoonstelling 'Fashion Cities Africa' in het Tropenmuseum in Amsterdam door de ogen kijken van de mode-experts uit Casablanca, Johannesburg, Lagos, Nairobi �n Nederland. Je maakt bij deze tentoonstelling kennis met levendige en veelzijdige modescenes die de modewereld opschudden.";"";"Meerdere data: Vanaf vr 6 oktober 2017 t/m di 7 november 2017.";"Fashion Cities Africa";"'Fashion Cities Africa', held at the Tropenmuseum from 6 October until 7 November 2017, explores Africa?s dozens of unique styles, from streetwear to couture, through the eyes of local designers, stylists and photographers. Every style is personal, and often has deep local roots.";"<h2>African fashion in Amsterdam </h2> <p>&lsquo:Fashion Cities Africa&rsquo: includes creations by the likes of The Sartists (Johannesburg), Said Mahrouf (Casablanca) and the Maki Oh fashion label (Lagos). It also invites Dutch fashion agents who incorporate their African roots into their work: Daily Paper, DoruNsimba, Karim Adduchi and Lady Africa will all be participating in the exhibition. </p> <p>There&rsquo:s always a lot going on in Amsterdam, so <a href=&quot:http://www.iamsterdam.com/en/see-and-do/whats-on/search-agenda#-f667KytS50+bOuL49X2fQA-------2&quot:>head here</a> if you&rsquo:d like to see more exhibitions in the city. </p>";"Multiple data: from Fr 6 October 2017 to Tu 7 November 2017.";"";"2.3.14";"Tropenmuseum";"AMSTERDAM";"Linnaeusstraat 2";"1092 CK";"52,3627770";"4,9226540";"https://tropenmuseum.nl/";"https://media.ndtrc.nl/Images/5c/5ca432d4-dbd0-405d-9ff4-591d58728740/63fc048d-edcc-48df-b2c0-6161e729b0d1.jpg,https://media.ndtrc.nl/Images/5c/5ca432d4-dbd0-405d-9ff4-591d58728740/b0421cc2-510a-4f8c-8bab-6ae87ef5d439.jpg";"https://media.ndtrc.nl/Images/5c/5ca432d4-dbd0-405d-9ff4-591d58728740/63fc048d-edcc-48df-b2c0-6161e729b0d1.jpg";"";"";"06-10-2017,07-10-2017,08-10-2017,10-10-2017,11-10-2017,12-10-2017,13-10-2017,14-10-2017,15-10-2017,17-10-2017,18-10-2017,19-10-2017,20-10-2017,21-10-2017,22-10-2017,24-10-2017,25-10-2017,26-10-2017,27-10-2017,28-10-2017,29-10-2017,31-10-2017,01-11-2017,02-11-2017,03-11-2017,04-11-2017,05-11-2017,07-11-2017";"";"2017-07-24 14:47:28";
"cb93ac82-248d-4f88-955b-999c222859eb";"Govert Flinck & Ferdinand Bol";"In het Rembrandthuis, de plek waar beider leermeesters Govert Flinck en Ferdinand Bol, bijna twin�tig jaar lang hebben gewoond en gewerkt, staat hun leertijd bij Rembrandt centraal. Te zien van 13 oktober tot en met 18 februari 2018.";"<h2>Hollandse meesters</h2> <br /> Het Amsterdam Museum organiseert samen met Museum Het Rembrandthuis de eerste omvangrijke overzichtstentoonstelling ooit over de schilders Govert Flinck (1615-1660) en Ferdinand Bol (1616-1680). Twee andere locaties in de stad, het Paleis op de Dam en Museum Van Loon, sluiten aan bij de tentoonstelling door in dezelfde periode aandacht aan de twee kunstenaars te schenken.";"Vr 13 oktober 2017 t/m zo 18 februari 2018 ma-zo: geopend.";"Ferdinand Bol and Govert Flinck ? Rembrandt?s Master Pupils";"A first of its kind, the Ferdinand Bol and Govert Flinck exhibition will bring together both museum and private-collection paintings from all over the world, some of which have not been in the Netherlands since the 17th century. The exhibition will be held simultaneously in four key locations across the city, the Amsterdam Museum, the Rembrandt House Museum, the Royal Palace and Museum Van Loon from 13 October 2017 to 18 February 2018.";"<h2>Four locations for a comprehensive story</h2> The <strong>Rembrandt House Museum</strong> &ndash: where Ferdinand Bol and Govert Flinck were trained by Rembrandt himself &ndash: will exhibit the pupils&rsquo: early learning works, while the <strong>Amsterdam Museum</strong> will focus on their later development as masters in their craft. The <strong>Museum Van Loon</strong> (once home to Bol) and the <strong>Royal Palace</strong> will further explore their lives and career with their own unique exhibits. The exhibitions will include exquisite portraits and dramatic scenes from the Bible and the classics, and will for the first time take these two masters out of their teacher&rsquo:s shadow.";"Fr 13 October 2017 including Su 18 February 2018 Mo -Su: Open.";"";"2.3.14";"Rembrandthuis";"AMSTERDAM";"Jodenbreestraat  4";"1011 NK";"52,3693580";"4,9011910";"http://www.rembrandthuis.nl";"https://media.ndtrc.nl/Images/cb/cb93ac82-248d-4f88-955b-999c222859eb/cccc90c1-9758-410c-99a4-fb8e0f9bebbb.jpg,https://media.ndtrc.nl/Images/cb/cb93ac82-248d-4f88-955b-999c222859eb/c8816259-6ac4-4e15-a278-2ddc3cccabca.jpg";"https://media.ndtrc.nl/Images/cb/cb93ac82-248d-4f88-955b-999c222859eb/cccc90c1-9758-410c-99a4-fb8e0f9bebbb.jpg";"13-10-2017";"18-02-2018";"";"";"2017-08-01 08:22:18";
"1bf77388-23a1-4ae1-af60-50f4a1a56d8b";"Govert Flinck & Ferdinand Bol";"Hoe ontwikkelden de schildermeesters Govert Flinck en Ferdinand Bol zich, eenmaal zelfstandig, tot de belangrijkste en succesvolste schilders van hun tijd? Ontdek dat in het Amsterdam Museum, van 13 oktober tot en met 18 februari 2018.";"<h2>Hollandse meesters</h2> <br /> Het Amsterdam Museum organiseert samen met Museum Het Rembrandthuis de eerste omvangrijke overzichtstentoonstelling ooit over de schilders Govert Flinck (1615-1660) en Ferdinand Bol (1616-1680). Twee andere locaties in de stad, het Paleis op de Dam en Museum Van Loon, sluiten aan bij de tentoonstelling door in dezelfde periode aandacht aan de twee kunstenaars te schenken.";"Vr 13 oktober 2017 t/m zo 18 februari 2018 ma-zo: geopend.";"Ferdinand Bol and Govert Flinck ? Rembrandt?s Master Pupils";"A first of its kind, the Ferdinand Bol and Govert Flinck exhibition will bring together both museum and private-collection paintings from all over the world, some of which have not been in the Netherlands since the 17th century. The exhibition will be held simultaneously in four key locations across the city, the Amsterdam Museum, the Rembrandt House Museum, the Royal Palace and Museum Van Loon from 13 October 2017 to 18 February 2018. ";"<h2>Four locations for a comprehensive story</h2> The <strong>Rembrandt House Museum</strong> &ndash: where Ferdinand Bol and Govert Flinck were trained by Rembrandt himself &ndash: will exhibit the pupils&rsquo: early learning works, while the <strong>Amsterdam Museum</strong> will focus on their later development as masters in their craft. The <strong>Museum Van Loon</strong> (once home to Bol) and the <strong>Royal Palace</strong> will further explore their lives and career with their own unique exhibits. The exhibitions will include exquisite portraits and dramatic scenes from the Bible and the classics, and will for the first time take these two masters out of their teacher&rsquo:s shadow.";"Fr 13 October 2017 including Su 18 February 2018 Mo -Su: Open.";"";"2.3.14";"Amsterdam Museum";"AMSTERDAM";"Kalverstraat  92";"1001 AC";"52,3704150";"4,8912970";"http://www.amsterdammuseum.nl";"https://media.ndtrc.nl/Images/1b/1bf77388-23a1-4ae1-af60-50f4a1a56d8b/e58f779b-e535-4439-9ca9-4bb934831aef.jpg,https://media.ndtrc.nl/Images/1b/1bf77388-23a1-4ae1-af60-50f4a1a56d8b/68c27029-7527-49e8-a726-ad46281ea0fe.jpg";"https://media.ndtrc.nl/Images/1b/1bf77388-23a1-4ae1-af60-50f4a1a56d8b/e58f779b-e535-4439-9ca9-4bb934831aef.jpg";"13-10-2017";"18-02-2018";"";"";"2017-08-01 08:20:45";
"78712648-c072-493b-b90e-5c6812c75849";"Govert Flinck & Ferdinand Bol";"Werk van meesterschilders Govert Flinck en Ferdinand Bol. Te zien van 13 oktober tot en met 18 februari 2018, in Paleis op de Dam in Amsterdam.";"<h2>Hollandse meesters</h2> <br /> Het Amsterdam Museum organiseert samen met Museum Het Rembrandthuis de eerste omvangrijke overzichtstentoonstelling ooit over de schilders Govert Flinck (1615-1660) en Ferdinand Bol (1616-1680). Ook een andere locatie in stad, Museum van Loon, sluit aan bij de tentoonstelling door in dezelfde periode aandacht aan de twee kunstenaars te schenken.";"Vr 13 oktober 2017 t/m zo 18 februari 2018 ma-zo: geopend.";"Ferdinand Bol and Govert Flinck ? Rembrandt?s Master Pupils";"A first of its kind, the Ferdinand Bol and Govert Flinck exhibition will bring together both museum and private-collection paintings from all over the world, some of which have not been in the Netherlands since the 17th century. The exhibition will be held simultaneously in four key locations across the city, the Amsterdam Museum, the Rembrandt House Museum, the Royal Palace and Museum Van Loon from 13 October 2017 to 18 February 2018.";"<h2>Four locations for a comprehensive story</h2> The <strong>Rembrandt House Museum</strong> &ndash: where Ferdinand Bol and Govert Flinck were trained by Rembrandt himself &ndash: will exhibit the pupils&rsquo: early learning works, while the <strong>Amsterdam Museum</strong> will focus on their later development as masters in their craft. The <strong>Museum Van Loon</strong> (once home to Bol) and the <strong>Royal Palace</strong> will further explore their lives and career with their own unique exhibits. The exhibitions will include exquisite portraits and dramatic scenes from the Bible and the classics, and will for the first time take these two masters out of their teacher&rsquo:s shadow.";"Fr 13 October 2017 including Su 18 February 2018 Mo -Su: Open.";"";"2.3.14";"Koninklijk Paleis";"AMSTERDAM";"Dam";"1012 JS";"52,3731270";"4,8900800";"http://www.paleisamsterdam.nl";"https://media.ndtrc.nl/Images/78/78712648-c072-493b-b90e-5c6812c75849/df6eed67-6f1f-41ec-839e-f2aed3c9948e.jpg,https://media.ndtrc.nl/Images/78/78712648-c072-493b-b90e-5c6812c75849/b57c5f4d-cab3-4920-a1af-b28dddf7d2ea.jpg";"https://media.ndtrc.nl/Images/78/78712648-c072-493b-b90e-5c6812c75849/df6eed67-6f1f-41ec-839e-f2aed3c9948e.jpg";"13-10-2017";"18-02-2018";"";"";"2017-08-01 08:23:43";
"415ff2a5-49b5-405d-adab-4f6255819e5d";"Jump into the future - The Borgmann donation";"Thomas Borgmann is als verzamelaar een ontdekkingsreiziger ? op jonge leeftijd betrad hij in D�sseldorf en Keulen het gebied van de hedendaagse kunst. Vorig jaar deed Thomas Borgmann het Stedelijk Museum, het museum dat hem naar eigen zeggen gevormd heeft, een grote schenking van hedendaagse kunst. Dit najaar toont het Stedelijk een groot deel van die schenking.";"<h2>Art from the 90&rsquo:s and 2000&rsquo:s</h2> <p>De schenking van Thomas Borgmann&nbsp:aan het Stedelijk laat zien wat er in de hedendaagse kunst gebeurde in de jaren 90 en aan het begin van deze eeuw. Het is de periode waarin de grenzen in de kunst wegvallen: kunstenaars gebruiken alle soorten media, laten categorie&euml:n los en gebruiken alles door elkaar: schilderijen, fotografie, tekeningen, sculptuur, installatie, video en performance. </p> <h2>The Borgmann donation</h2> De schenking is een goede aanvulling op de collectie van het Stedelijk: werk van kunstenaars die al door het Stedelijk werden verzameld wordt erdoor gecompleteerd, en er worden kunstenaars ge&iuml:ntroduceerd die nog niet in het Stedelijk vertegenwoordigd waren.&nbsp: <h2>Kunstenaars</h2> <p>Met werk van onder meer Cosima von Bonin, Isa Genzken, Michael Krebber, Lucy McKenzie, Matt Mullican, Paulina Olowska, Wolfgang Tillmans en Heimo Zobernig. Van de Amerikaanse kunstenaar Jack Goldstein is het gehele filmoeuvre geschonken. </p>";"Zo 26 november 2017 t/m zo 8 april 2018 ma-zo: geopend.";"Jump into the future - The Borgmann donation";"";"";"Su 26 November 2017 including Su 8 April 2018 Mo -Su: Open.";"";"2.3.14";"Stedelijk Museum";"AMSTERDAM";"Museumplein 10";"1071 DJ";"52,3580110";"4,8797550";"http://www.stedelijk.nl/tentoonstellingen/ik-ben-een-geboren-buitenlander,https://www.facebook.com/Stedelijk,https://twitter.com/stedelijk";"https://media.ndtrc.nl/Images/41/415ff2a5-49b5-405d-adab-4f6255819e5d/Stedelijk-20Museum_cc_Gert-20Jan-20van-20Rooij.jpg";"https://media.ndtrc.nl/Images/41/415ff2a5-49b5-405d-adab-4f6255819e5d/Stedelijk-20Museum_cc_Gert-20Jan-20van-20Rooij.jpg";"26-11-2017";"08-04-2018";"";"";"2017-08-01 16:01:41";
"43bc86a0-f387-4df1-85c7-edac35ba4963";"Sieraden: ontwerpen in prent en tekening";"In het Rijksprentenkabinet van het Rijksmuseum in Amsterdam zijn ontwerpen te zien van modieuze sieraden van de 16de tot en met de 19de eeuw. Te zien van 31 juli t/m 26 november 2017.";"<p>Van een vluchtige schets tot een gedetailleerd ontwerp, het ontwerpen van sieraden begint meestal op papier. Naast schilderijen vormen prenten en tekeningen vaak de enige bron van informatie over het uiterlijk van sieraden: vele zijn in de loop der eeuwen vanwege hun kostbaarheid vermaakt of omgesmolten.</p> <p><br /> </p>";"Ma 31 juli 2017 t/m zo 26 november 2017 ma-zo: geopend.";"Sieraden: ontwerpen in prent en tekening";"";"";"Mo 31 July 2017 including Su 26 November 2017 Mo -Su: Open.";"";"2.3.14";"Rijksmuseum";"AMSTERDAM";"Museumstraat 1";"1071 XX";"52,3600070";"4,8851850";"https://www.rijksmuseum.nl/nl/sieraden-ontwerpen-in-prent-en-tekening,https://www.facebook.com/rijksmuseum,https://twitter.com/rijksmuseum";"https://media.ndtrc.nl/Images/43/43bc86a0-f387-4df1-85c7-edac35ba4963/Rijksmuseum_cc_Pedro-20Pegenaute.jpg";"https://media.ndtrc.nl/Images/43/43bc86a0-f387-4df1-85c7-edac35ba4963/Rijksmuseum_cc_Pedro-20Pegenaute.jpg";"31-07-2017";"26-11-2017";"";"";"2017-08-01 15:51:17";
"7acc8323-666f-4215-8e72-dc56affaaef4";"Retrospectief Sottsass";"Het Stedelijk presenteert van april t/m augustus 2018 het eerste retrospectief van Sottsass in Nederland, dat de gehele breedte van zijn oeuvre laat zien. Hoewel ook hier zijn belang wordt onderkend, ging in het verleden de aandacht vooral uit naar zijn werk uit de postmodernistische jaren 70 en 80 (o.a. Memphis). Het Stedelijk Museum in Amsterdam voegt hiermee belangrijk werk van de Italiaanse ontwerper Ettore Sottsass toe aan de collectie Nederland.";"<h2>Retrospectief&nbsp:Sottsass</h2> <p>Het werk van de Italiaanse grootmeester, die een carri&egrave:re van maar liefst 70 jaar op zijn naam had, staat weer volop in de belangstelling van jonge ontwerpers, mede door een hernieuwde interesse in de jaren tachtig, het postmodernisme en daarmee een belangrijk deel van het oeuvre van Sottsass. </p>";"Zo 1 april 2018 t/m ma 1 oktober 2018 ma-zo: geopend.";"Retrospectief Sottsass";"";"";"Su 1 April 2018 including Mo 1 October 2018 Mo -Su: Open.";"";"2.3.14";"Stedelijk Museum";"AMSTERDAM";"Museumplein 10";"1071 DJ";"52,3580110";"4,8797550";"http://www.stedelijk.nl/tentoonstellingen/eerste-retrospectief-van-sottsass-in-nederland,https://www.facebook.com/Stedelijk,https://twitter.com/stedelijk";"https://media.ndtrc.nl/Images/7a/7acc8323-666f-4215-8e72-dc56affaaef4/Stedelijk-20Museum_cc_Gert-20Jan-20van-20Rooij.jpg";"https://media.ndtrc.nl/Images/7a/7acc8323-666f-4215-8e72-dc56affaaef4/Stedelijk-20Museum_cc_Gert-20Jan-20van-20Rooij.jpg";"01-04-2018";"01-10-2018";"";"";"2017-08-01 15:58:03";
"6d312a6b-1dbe-47b7-9f0a-e0504c6a1bee";"Charlotte Salomon, Leven? of Theater? en de overwinning op de angst";"Stichting Breukvlakken presenteert in nauwe samenwerking met het Joods Cultureel Kwartier en het Menasseh ben Israel Instituut het symposium Charlotte Salomon, Leven? of Theater en de overwinning op de angst.";"<p>De dag begint in het Joods Historisch Museum met een bezoek aan de tentoonstelling over&nbsp:Leven? of Theater? Een zangspel, het levenswerk&nbsp: van Charlotte Salomon. Dit werk, waarmee zij haar eigen angsten wist te overwinnen, is tot op de dag van vandaag een inspiratiebron voor velen. Mirjam Knotter, de conservator van de tentoonstelling, leidt het bezoek in.</p> <p>?s Middags in het Compagnietheater spreken prof. dr. Damiaan Denys, de Amerikaanse historica Darcy Buerkle, verbonden aan Smith College (Northampton, Massachusetts) en prof. dr. G.J.M. Verbeeck, hoofd van de afdeling geschiedenis van de faculteit Kunst en Sociale Wetenschappen van de Universiteit Maastricht. Ten slotte geeft&nbsp: D�sanne van Brederode haar visie op de kracht van Charlotte Salomons creativiteit en kunstenaarschap. Het middagprogramma wordt muzikaal omlijst door muziek waar aan gerefereerd wordt in&nbsp:Leben? oder Theater?<i></i></p>";"Di 31 oktober 2017 t/m di 1 augustus 2017.";"Charlotte Salomon, Leven? of Theater? en de overwinning op de angst";"";"";"Tu 31 October 2017 including Tu 1 August 2017.";"";"2.3.14";"Joods Historisch Museum";"AMSTERDAM";"Nieuwe Amstelstraat 1";"1011 PL";"52,3671710";"4,9038100";"http://jck.nl/nl/event/charlotte-salomon-leven-theater-en-de-overwinning-op-de-angst";"https://media.ndtrc.nl/Images/6d/6d312a6b-1dbe-47b7-9f0a-e0504c6a1bee/Joods-20Historisch-20Museum_cc_Joods-20Cultureel-20Kwartier.jpg";"https://media.ndtrc.nl/Images/6d/6d312a6b-1dbe-47b7-9f0a-e0504c6a1bee/Joods-20Historisch-20Museum_cc_Joods-20Cultureel-20Kwartier.jpg";"";"";"";"";"2017-08-02 04:22:25";
"78a6ce9e-4e22-42ae-9ac8-b39ac92db52d";"Ondertussen";"Elk kwartaal manifesteren kunstenaars van de broedplaats Ondertussen in de Kweekschool zich in de Studio van het NHM.";"<p><span>Elk kwartaal manifesteren kunstenaars van de broedplaats Ondertussen in de Kweekschool zich in de Studio van het NHM. Op 3 december geven de kunstenaars hun visie op de tentoonstelling&nbsp:</span><i>Het Persoonsbewijs</i>.<i></i>?</p>";"Zo 3 december 2017 t/m di 1 augustus 2017.";"Ondertussen";"";"";"Su 3 December 2017 including Tu 1 August 2017.";"";"2.3.14";"Joods Historisch Museum";"AMSTERDAM";"Nieuwe Amstelstraat 1";"1011 PL";"52,3671710";"4,9038100";"http://jck.nl/nl/event/ondertussen-december";"https://media.ndtrc.nl/Images/78/78a6ce9e-4e22-42ae-9ac8-b39ac92db52d/Joods-20Historisch-20Museum_cc_Joods-20Cultureel-20Kwartier.jpg";"https://media.ndtrc.nl/Images/78/78a6ce9e-4e22-42ae-9ac8-b39ac92db52d/Joods-20Historisch-20Museum_cc_Joods-20Cultureel-20Kwartier.jpg";"";"";"";"";"2017-08-02 04:22:26";
"173a0832-f789-4165-8bae-acdd182f2edd";"Masterclass: oude fotografische technieken 15/12 / cyanotypie & gomdruk, met Adriaan Heijboer";"Ook deze maand organiseert Huis Marseille weer een Masterclass Oude Technieken met de meester van de edele prodec�s: Adriaan Heijboer.";"<p>Aan bod komen de meervoudige<span>&nbsp:</span><a title=&quot:Workshop oude technieken / de gomdruk&quot: href=&quot:http://www.huismarseille.nl/education/oude-technieken-de-gomdruk/&quot:>gomdruk<span>&nbsp:</span></a>&amp:<span>&nbsp:</span><a title=&quot:Workshop oude technieken / de cyanotypie&quot: href=&quot:http://www.huismarseille.nl/education/oude-technieken-de-cyanotypie/&quot:>cyanotopie</a>. Tijdens de masterclass in Huis Marseille leert u hoe u deze relatief eenvoudig uit te voeren technieken zelf kan toepassen.</p> <p>Aan het einde van de dag neemt u 4 originele afdrukken mee naar huis</p> <p>vrije expressie cyanotopie</p> <p>gomdruk monochroom</p> <p>driekleuren gomdruk</p> <p>cyanotopie duotoon</p> <p>Er wordt bovendien tijdens de masterclass een eigen filmnegatief vervaardigd op basis van uw eigen meegenomen digitaal bestand (gebruikt bij monochrome gomdruk en cyanotopie duotoon), dit negatief mag u uiteraard ook houden.</p> <p>Wees er snel bij: deze masterclass is erg populair en plaatsen zijn beperkt.</p>";"Vr 15 december 2017 t/m wo 2 augustus 2017.";"Masterclass: oude fotografische technieken 15/12 / cyanotypie & gomdruk, met Adriaan Heijboer";"";"";"Fr 15 December 2017 including We 2 August 2017.";"";"2.3.14";"Huis Marseille, Museum voor Fotografie";"AMSTERDAM";"Keizersgracht 401";"1016 EK";"52,3676370";"4,8848230";"https://www.huismarseille.nl/agenda/";"https://media.ndtrc.nl/Images/17/173a0832-f789-4165-8bae-acdd182f2edd/masterclass06-e1497953310641.jpg";"https://media.ndtrc.nl/Images/17/173a0832-f789-4165-8bae-acdd182f2edd/masterclass06-e1497953310641.jpg";"";"";"";"";"2017-08-03 04:24:00";
